latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.87841,-11.74399,332.81,1,1,2023-04-10,1427,A,67,6.1NRT,279.46,24.76,D
7.8771,-11.75296,372.76,1.01,1,2023-04-10,1427,A,87,6.1NRT,283.42,119.69,D
7.98032,-11.10188,313.58,1,1,2023-04-10,1427,A,47,6.1NRT,289.69,5.59,D
7.90292,-11.63784,351.65,1,1,2023-04-10,1427,A,96,6.1NRT,283.04,57.01,D
7.90162,-11.64679,329.94,1,1,2023-04-10,1427,A,58,6.1NRT,279.79,21.68,D
7.84405,-12.04252,341.72,1.01,1.01,2023-04-10,1427,A,90,6.1NRT,293.68,37.29,D
7.82415,-12.17873,337.88,1.02,1.01,2023-04-10,1427,A,66,6.1NRT,290.13,30.27,D
7.81614,-12.23348,343.1,1.02,1.01,2023-04-10,1427,A,86,6.1NRT,290.68,39.15,D
7.8148,-12.24261,334.62,1.02,1.01,2023-04-10,1427,A,85,6.1NRT,292.76,24.75,D
7.91182,-11.63916,335.52,1,1,2023-04-10,1427,A,61,6.1NRT,278.94,27.37,D
7.92332,-11.62259,322.95,1,1,2023-04-10,1427,A,63,6.1NRT,284.5,14.04,D
7.89864,-11.79282,326.14,1.01,1,2023-04-10,1427,A,72,6.1NRT,283.53,17.68,D
7.8895,-11.85575,321.5,1.01,1,2023-04-10,1427,A,66,6.1NRT,290.35,10.94,D
7.87379,-11.96386,330.09,1.01,1.01,2023-04-10,1427,A,81,6.1NRT,292.96,19.28,D
7.84344,-12.1723,372.47,1.02,1.01,2023-04-10,1427,A,94,6.1NRT,291.97,116.8,D
7.84211,-12.18142,329.73,1.02,1.01,2023-04-10,1427,A,68,6.1NRT,290.72,16.86,D
7.84077,-12.19055,335.78,1.02,1.01,2023-04-10,1427,A,86,6.1NRT,290.36,25.71,D
7.83945,-12.19967,338,1.02,1.01,2023-04-10,1427,A,82,6.1NRT,290.62,30.1,D
7.77186,-12.66171,348.77,1.05,1.02,2023-04-10,1427,A,94,6.1NRT,298.34,52.15,D
7.77048,-12.67109,357.69,1.05,1.02,2023-04-10,1427,A,98,6.1NRT,299.61,74.24,D
7.91276,-11.75826,338.54,1.01,1,2023-04-10,1427,A,83,6.1NRT,281.86,34.42,D
7.91146,-11.76723,332.18,1.01,1,2023-04-10,1427,A,78,6.1NRT,284.03,25.68,D
7.90756,-11.79415,316.64,1.01,1,2023-04-10,1427,A,58,6.1NRT,281.97,8.94,D
7.90625,-11.80313,318.48,1.01,1,2023-04-10,1427,A,63,6.1NRT,284.79,10.67,D
7.84976,-12.19189,326.48,1.02,1.01,2023-04-10,1427,A,63,6.1NRT,290.74,14.04,D
7.78234,-12.6537,326.55,1.05,1.02,2023-04-10,1427,A,62,6.1NRT,299.38,14.93,D
7.78096,-12.66308,328.44,1.05,1.02,2023-04-10,1427,A,78,6.1NRT,299.68,17.17,D
7.87346,-12.09981,324.9,1.02,1.01,2023-04-10,1427,A,67,6.1NRT,291.77,12.33,D
7.86543,-12.1543,349.59,1.02,1.01,2023-04-10,1427,A,89,6.1NRT,293.61,53.62,D
7.86007,-12.19067,320.58,1.02,1.01,2023-04-10,1427,A,48,6.1NRT,292.33,9.03,D
7.8398,-12.3278,322.76,1.03,1.01,2023-04-10,1427,A,29,6.1NRT,295.34,11.69,D
8.00512,-11.2582,325.2,1,1,2023-04-10,1427,A,75,6.1NRT,296.94,14.96,D
7.89041,-12.04679,342.91,1.01,1.01,2023-04-10,1427,A,90,6.1NRT,295.19,39.6,D
7.88908,-12.05585,328.68,1.01,1.01,2023-04-10,1427,A,78,6.1NRT,294.9,17.81,D
8.01144,-11.27737,327.25,1,1,2023-04-10,1427,A,78,6.1NRT,297,16.57,D
7.89937,-12.04813,329,1.01,1.01,2023-04-10,1427,A,79,6.1NRT,293.83,17.79,D
7.89138,-12.10251,367.7,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,297.36,100.35,D
7.89005,-12.11158,339.79,1.02,1.01,2023-04-10,1427,A,88,6.1NRT,296.37,33.07,D
7.85375,-12.35807,333.04,1.03,1.01,2023-04-10,1427,A,78,6.1NRT,293.34,24.81,D
7.85239,-12.36726,337.04,1.03,1.01,2023-04-10,1427,A,86,6.1NRT,294.07,30.03,D
7.94649,-11.78819,317,1.01,1,2023-04-10,1427,A,19,6.1NRT,281.05,6.9,D
7.94518,-11.79717,347.55,1.01,1,2023-04-10,1427,A,93,6.1NRT,282.62,50.1,D
7.94256,-11.81513,329.42,1.01,1,2023-04-10,1427,A,70,6.1NRT,284.67,20.37,D
7.91362,-12.01329,323.3,1.01,1.01,2023-04-10,1427,A,63,6.1NRT,296.04,10.79,D
7.91229,-12.02233,338.33,1.01,1.01,2023-04-10,1427,A,87,6.1NRT,296.13,30.4,D
7.88701,-12.19469,343.46,1.02,1.01,2023-04-10,1427,A,91,6.1NRT,295.35,40.58,D
7.8382,-12.5257,330.9,1.04,1.02,2023-04-10,1427,A,80,6.1NRT,297.68,21.44,D
7.941,-11.88839,331.84,1.01,1,2023-04-10,1427,A,82,6.1NRT,292.85,21.46,D
7.92388,-12.00559,318.84,1.01,1.01,2023-04-10,1427,A,30,6.1NRT,294.08,6.73,D
7.92124,-12.02367,346.55,1.01,1.01,2023-04-10,1427,A,93,6.1NRT,295.48,45.35,D
7.86772,-12.38837,337.92,1.03,1.01,2023-04-10,1427,A,82,6.1NRT,295.28,29.98,D
7.86636,-12.39759,393.84,1.03,1.02,2023-04-10,1427,A,87,6.1NRT,299.19,216.62,D
7.95779,-11.83575,321.86,1.01,1,2023-04-10,1427,A,28,6.1NRT,284.67,10.39,D
7.95648,-11.84474,325.75,1.01,1,2023-04-10,1427,A,64,6.1NRT,286.61,14.83,D
7.95517,-11.85373,330.8,1.01,1,2023-04-10,1427,A,62,6.1NRT,288.85,20.1,D
7.95124,-11.88071,337.84,1.01,1,2023-04-10,1427,A,87,6.1NRT,291.97,29.75,D
7.94993,-11.88972,364.01,1.01,1,2023-04-10,1427,A,100,6.1NRT,291.38,88.02,D
7.93678,-11.97984,345.05,1.01,1.01,2023-04-10,1427,A,92,6.1NRT,295.41,43.44,D
7.91562,-12.12468,346.55,1.02,1.01,2023-04-10,1427,A,93,6.1NRT,294.57,45.41,D
7.90896,-12.17014,347.05,1.02,1.01,2023-04-10,1427,A,93,6.1NRT,295.21,47.86,D
7.90363,-12.20653,326.11,1.02,1.01,2023-04-10,1427,A,66,6.1NRT,295.18,13.72,D
7.90229,-12.21567,337.21,1.02,1.01,2023-04-10,1427,A,86,6.1NRT,296.08,29.37,D
8.16055,-10.49062,316.38,1.02,1.01,2023-04-10,1427,A,62,6.1NRT,291.34,8.22,D
7.96148,-11.87305,348.9,1.01,1,2023-04-10,1427,A,94,6.1NRT,291.52,49.97,D
7.93121,-12.08066,344.42,1.02,1.01,2023-04-10,1427,A,91,6.1NRT,295.65,40.05,D
7.92988,-12.08973,349.12,1.02,1.01,2023-04-10,1427,A,94,6.1NRT,293.02,49.01,D
7.92591,-12.11693,331.79,1.02,1.01,2023-04-10,1427,A,82,6.1NRT,292.57,20.36,D
7.92458,-12.12601,335.96,1.02,1.01,2023-04-10,1427,A,85,6.1NRT,295.72,25.81,D
7.92193,-12.14419,373.75,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,292.64,121.19,D
7.91261,-12.2079,334.94,1.02,1.01,2023-04-10,1427,A,80,6.1NRT,295.34,26.33,D
7.91127,-12.21702,352.5,1.02,1.01,2023-04-10,1427,A,96,6.1NRT,296.38,59.71,D
7.90057,-12.29012,332.52,1.03,1.01,2023-04-10,1427,A,82,6.1NRT,294.94,23.31,D
7.89789,-12.30843,319.98,1.03,1.01,2023-04-10,1427,A,30,6.1NRT,293.61,8.99,D
7.88035,-12.42795,347.71,1.03,1.02,2023-04-10,1427,A,88,6.1NRT,293.07,46.59,D
8.09839,-10.98886,315.82,1,1,2023-04-10,1427,A,29,6.1NRT,293.85,5.18,D
8.0971,-10.99783,323.99,1,1,2023-04-10,1427,A,74,6.1NRT,293.82,13.57,D
8.02884,-11.47141,326.01,1,1,2023-04-10,1427,A,76,6.1NRT,296.8,12.57,D
8.01203,-11.58754,324.46,1,1,2023-04-10,1427,A,74,6.1NRT,290.06,13.39,D
8.01074,-11.59648,317.08,1,1,2023-04-10,1427,A,23,6.1NRT,288.24,6.59,D
7.97432,-11.8474,324.63,1.01,1,2023-04-10,1427,A,60,6.1NRT,287.38,12.55,D
7.94281,-12.06389,374.33,1.01,1.01,2023-04-10,1427,A,100,6.1NRT,297.27,120.88,D
7.94149,-12.07294,400.54,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,302.54,248.62,D
7.93355,-12.12736,356.59,1.02,1.01,2023-04-10,1427,A,98,6.1NRT,297.83,67.02,D
7.92026,-12.21837,337.71,1.02,1.01,2023-04-10,1427,A,82,6.1NRT,292.31,31.57,D
7.89748,-12.37405,339.27,1.03,1.01,2023-04-10,1427,A,88,6.1NRT,296.76,33.18,D
7.89614,-12.38323,339.87,1.03,1.01,2023-04-10,1427,A,88,6.1NRT,297.01,34.15,D
8.11117,-10.96324,316.14,1,1,2023-04-10,1427,A,55,6.1NRT,294.48,6.24,D
8.10988,-10.97221,323.48,1,1,2023-04-10,1427,A,74,6.1NRT,294.51,13,D
8.03386,-11.49952,343.93,1,1,2023-04-10,1427,A,91,6.1NRT,296.24,37.91,D
8.03257,-11.50845,375.22,1,1,2023-04-10,1427,A,94,6.1NRT,296.24,122.13,D
8.01575,-11.6246,319.2,1,1,2023-04-10,1427,A,52,6.1NRT,284.28,10,D
7.98847,-11.81279,337.29,1.01,1,2023-04-10,1427,A,21,6.1NRT,285.25,27.5,D
7.98063,-11.86672,350.78,1.01,1,2023-04-10,1427,A,95,6.1NRT,288.88,51.03,D
7.95176,-12.06522,335.69,1.01,1.01,2023-04-10,1427,A,85,6.1NRT,291.2,24.82,D
7.93588,-12.17417,378.66,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,298.13,142.44,D
7.8547,-12.72891,382.09,1.06,1.03,2023-04-10,1427,A,100,6.1NRT,299.34,162.96,D
7.85332,-12.73832,438.73,1.06,1.03,2023-04-10,1427,A,100,6.1NRT,307.41,612.21,D
8.1046,-11.07211,316.73,1,1,2023-04-10,1427,A,59,6.1NRT,293.77,7.39,D
8.05178,-11.43832,357.28,1,1,2023-04-10,1427,A,98,6.1NRT,297.12,68.46,D
8.0505,-11.44725,341.53,1,1,2023-04-10,1427,A,90,6.1NRT,298.48,34.95,D
8.02983,-11.59018,349.56,1,1,2023-04-10,1427,A,82,6.1NRT,291.02,49.87,D
8.02854,-11.59912,333.98,1,1,2023-04-10,1427,A,63,6.1NRT,285,22.89,D
7.99608,-11.8231,335.03,1.01,1,2023-04-10,1427,A,30,6.1NRT,287.25,23.04,D
7.95808,-12.08468,364.66,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,293.59,89.98,D
7.95544,-12.10282,339.79,1.02,1.01,2023-04-10,1427,A,88,6.1NRT,293.82,32.43,D
7.93157,-12.26673,316.39,1.02,1.01,2023-04-10,1427,A,33,6.1NRT,292.54,6.04,D
7.86382,-12.73029,346.89,1.06,1.03,2023-04-10,1427,A,93,6.1NRT,293.18,46.89,D
7.86244,-12.73972,394.25,1.06,1.03,2023-04-10,1427,A,100,6.1NRT,298.29,225.8,D
8.19418,-10.51049,319.91,1.02,1.01,2023-04-10,1427,A,68,6.1NRT,290.67,11.47,D
8.06449,-11.41844,355.93,1,1,2023-04-10,1427,A,92,6.1NRT,296.36,67.13,D
8.01384,-11.76722,317.9,1,1,2023-04-10,1427,A,49,6.1NRT,287.7,8.68,D
8.00467,-11.83006,325.44,1.01,1,2023-04-10,1427,A,36,6.1NRT,285.74,14.98,D
7.99941,-11.86602,344.63,1.01,1,2023-04-10,1427,A,76,6.1NRT,290.75,40.23,D
7.9981,-11.87501,371.05,1.01,1,2023-04-10,1427,A,94,6.1NRT,293.02,110.75,D
7.99678,-11.884,321.42,1.01,1,2023-04-10,1427,A,63,6.1NRT,289.67,10.09,D
7.94759,-12.21873,328.89,1.02,1.01,2023-04-10,1427,A,65,6.1NRT,294,18.5,D
7.89988,-12.54061,330.35,1.04,1.02,2023-04-10,1427,A,76,6.1NRT,298.54,19.95,D
7.89849,-12.5499,327.05,1.04,1.02,2023-04-10,1427,A,61,6.1NRT,295.7,15.72,D
8.07854,-11.38405,329.11,1,1,2023-04-10,1427,A,79,6.1NRT,295.46,19.08,D
8.05528,-11.5448,328.31,1,1,2023-04-10,1427,A,61,6.1NRT,297.42,15.2,D
8.05399,-11.55374,331,1,1,2023-04-10,1427,A,71,6.1NRT,298.5,18.71,D
8.0475,-11.59843,353.93,1,1,2023-04-10,1427,A,84,6.1NRT,289,60.13,D
8.0462,-11.60738,331,1,1,2023-04-10,1427,A,31,6.1NRT,286.71,19.49,D
8.0436,-11.62527,336.91,1,1,2023-04-10,1427,A,80,6.1NRT,285.38,28.76,D
8.04231,-11.63421,327.74,1,1,2023-04-10,1427,A,40,6.1NRT,286.27,17.13,D
8.01228,-11.84038,373.59,1.01,1,2023-04-10,1427,A,100,6.1NRT,288.17,119.08,D
8.01096,-11.84936,343.68,1.01,1,2023-04-10,1427,A,91,6.1NRT,289.38,38.93,D
8.00834,-11.86734,332.86,1.01,1,2023-04-10,1427,A,49,6.1NRT,290.08,21.33,D
7.99384,-11.96642,346.32,1.01,1,2023-04-10,1427,A,92,6.1NRT,296.81,44.69,D
7.87831,-12.74763,338.5,1.06,1.03,2023-04-10,1427,A,86,6.1NRT,300,32.29,D
8.05381,-11.61764,334.39,1,1,2023-04-10,1427,A,61,6.1NRT,285.46,23.59,D
8.05121,-11.63554,358.18,1,1,2023-04-10,1427,A,99,6.1NRT,284.92,72.47,D
8.0212,-11.84171,336.04,1.01,1,2023-04-10,1427,A,74,6.1NRT,284.89,24.38,D
8.01857,-11.85969,350.54,1.01,1,2023-04-10,1427,A,95,6.1NRT,287.54,49.87,D
8.01726,-11.86868,344.21,1.01,1,2023-04-10,1427,A,86,6.1NRT,288.38,37.25,D
7.98689,-12.07617,340.92,1.01,1.01,2023-04-10,1427,A,89,6.1NRT,297.34,35.13,D
7.98556,-12.08523,349.18,1.02,1.01,2023-04-10,1427,A,94,6.1NRT,297.68,51.25,D
7.94938,-12.33116,319.61,1.03,1.01,2023-04-10,1427,A,37,6.1NRT,295.13,8.08,D
7.92212,-12.51553,329.32,1.04,1.02,2023-04-10,1427,A,77,6.1NRT,298.77,18.17,D
7.91937,-12.53408,363.7,1.04,1.02,2023-04-10,1427,A,100,6.1NRT,297.96,88.95,D
7.918,-12.54335,327.82,1.04,1.02,2023-04-10,1427,A,69,6.1NRT,299.17,14.66,D
7.88743,-12.74903,388.69,1.06,1.03,2023-04-10,1427,A,100,6.1NRT,300.25,196.09,D
7.88603,-12.75844,347.25,1.06,1.03,2023-04-10,1427,A,93,6.1NRT,298.81,49.51,D
8.05101,-11.69951,332.38,1,1,2023-04-10,1427,A,75,6.1NRT,288.29,22.97,D
8.04971,-11.70847,355.72,1,1,2023-04-10,1427,A,98,6.1NRT,287.89,66.95,D
8.01171,-11.96908,346.08,1.01,1,2023-04-10,1427,A,92,6.1NRT,295.54,42.15,D
7.99319,-12.09563,325.81,1.02,1.01,2023-04-10,1427,A,74,6.1NRT,295.1,12.87,D
7.99186,-12.1047,336.48,1.02,1.01,2023-04-10,1427,A,85,6.1NRT,296.38,27.42,D
7.99053,-12.11377,349.93,1.02,1.01,2023-04-10,1427,A,94,6.1NRT,297.26,52.08,D
7.9892,-12.12284,353.45,1.02,1.01,2023-04-10,1427,A,91,6.1NRT,295.3,59.77,D
7.96108,-12.31421,323.93,1.03,1.01,2023-04-10,1427,A,70,6.1NRT,296.01,12.89,D
7.95973,-12.32337,327.96,1.03,1.01,2023-04-10,1427,A,76,6.1NRT,297.87,17.17,D
8.23402,-10.48831,316.93,1.02,1.01,2023-04-10,1427,A,53,6.1NRT,294.03,7.38,D
8.09748,-11.44156,357.04,1,1,2023-04-10,1427,A,98,6.1NRT,297.48,67.66,D
8.09619,-11.45049,379.03,1,1,2023-04-10,1427,A,100,6.1NRT,300.83,137.69,D
8.0742,-11.6024,334.07,1,1,2023-04-10,1427,A,66,6.1NRT,288.85,23.75,D
8.05992,-11.70084,331.94,1,1,2023-04-10,1427,A,82,6.1NRT,288.32,22.76,D
8.0508,-11.76357,331.6,1,1,2023-04-10,1427,A,69,6.1NRT,287.69,21.34,D
8.04819,-11.78151,323.57,1,1,2023-04-10,1427,A,40,6.1NRT,287.28,11.12,D
8.03642,-11.86236,345.91,1.01,1,2023-04-10,1427,A,87,6.1NRT,289.76,42.48,D
8.0351,-11.87134,342.43,1.01,1,2023-04-10,1427,A,90,6.1NRT,290.55,37.19,D
7.98751,-12.19689,370.51,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,298.33,110.77,D
7.94978,-12.45347,346.42,1.03,1.02,2023-04-10,1427,A,92,6.1NRT,299.03,45.99,D
8.23133,-10.57167,328.99,1.02,1.01,2023-04-10,1427,A,80,6.1NRT,279.35,23.16,D
8.10638,-11.44288,345.23,1,1,2023-04-10,1427,A,92,6.1NRT,294.41,42.07,D
8.10509,-11.45181,344.21,1,1,2023-04-10,1427,A,91,6.1NRT,296.23,39.07,D
8.1038,-11.46073,358.58,1,1,2023-04-10,1427,A,99,6.1NRT,299.25,70.87,D
8.10121,-11.47859,333.14,1,1,2023-04-10,1427,A,79,6.1NRT,296.45,21.61,D
8.09734,-11.50539,346.49,1,1,2023-04-10,1427,A,93,6.1NRT,297.13,43.71,D
8.09604,-11.51434,333.14,1,1,2023-04-10,1427,A,83,6.1NRT,296.38,22.46,D
8.09216,-11.54115,338.33,1,1,2023-04-10,1427,A,79,6.1NRT,295.73,27.98,D
8.07661,-11.64846,344.71,1,1,2023-04-10,1427,A,92,6.1NRT,287.35,42.42,D
8.07532,-11.65741,344.21,1,1,2023-04-10,1427,A,91,6.1NRT,288.42,41.74,D
8.07402,-11.66635,327.61,1,1,2023-04-10,1427,A,75,6.1NRT,286.92,17.03,D
8.07013,-11.69316,321.68,1,1,2023-04-10,1427,A,31,6.1NRT,284.81,9.96,D
8.06882,-11.70216,342.06,1,1,2023-04-10,1427,A,78,6.1NRT,287.32,37.93,D
8.05971,-11.7649,335.83,1,1,2023-04-10,1427,A,71,6.1NRT,285.12,25.55,D
8.0571,-11.78284,401.52,1,1,2023-04-10,1427,A,94,6.1NRT,293.4,250.92,D
8.0558,-11.79181,347.94,1.01,1,2023-04-10,1427,A,88,6.1NRT,290.4,46.41,D
8.04534,-11.86369,361.96,1.01,1,2023-04-10,1427,A,87,6.1NRT,289.91,80.4,D
8.04403,-11.87267,352.65,1.01,1,2023-04-10,1427,A,91,6.1NRT,289.52,57.51,D
8.03878,-11.90868,339.23,1.01,1,2023-04-10,1427,A,88,6.1NRT,292.74,31.82,D
8.03747,-11.91769,332.81,1.01,1,2023-04-10,1427,A,82,6.1NRT,294.33,21.86,D
8.0058,-12.1346,418.22,1.02,1.01,2023-04-10,1427,A,100,6.1NRT,303.91,375.9,D
8.00181,-12.16185,332.81,1.02,1.01,2023-04-10,1427,A,74,6.1NRT,296.55,21.64,D
8.00048,-12.17094,329.52,1.02,1.01,2023-04-10,1427,A,62,6.1NRT,293.55,16.7,D
7.95064,-12.51035,342.06,1.04,1.02,2023-04-10,1427,A,84,6.1NRT,300.04,39.64,D
7.91201,-12.77206,324.79,1.06,1.03,2023-04-10,1427,A,69,6.1NRT,295.61,14.06,D
8.11269,-11.46205,365.38,1,1,2023-04-10,1427,A,94,6.1NRT,293.5,89.77,D
8.1114,-11.47098,335.03,1,1,2023-04-10,1427,A,71,6.1NRT,294.99,23.51,D
8.10752,-11.49779,333.28,1,1,2023-04-10,1427,A,83,6.1NRT,294.11,22.26,D
8.10494,-11.51566,346.02,1,1,2023-04-10,1427,A,92,6.1NRT,295.53,43.01,D
8.09718,-11.56928,334.35,1,1,2023-04-10,1427,A,50,6.1NRT,294.55,21.39,D
8.09589,-11.57822,339.43,1,1,2023-04-10,1427,A,87,6.1NRT,292.74,30.17,D
8.09459,-11.58716,330.75,1,1,2023-04-10,1427,A,49,6.1NRT,291.09,18,D
8.08552,-11.64978,379.91,1,1,2023-04-10,1427,A,94,6.1NRT,288.59,144.77,D
8.08422,-11.65873,366.02,1,1,2023-04-10,1427,A,87,6.1NRT,286.11,95.33,D
8.06732,-11.7752,335.03,1,1,2023-04-10,1427,A,65,6.1NRT,286.42,23.49,D
8.04771,-11.91002,332.23,1.01,1,2023-04-10,1427,A,82,6.1NRT,292.56,21.36,D
8.03984,-11.96408,323.69,1.01,1,2023-04-10,1427,A,41,6.1NRT,296.65,9.41,D
8.03852,-11.97309,385.66,1.01,1,2023-04-10,1427,A,100,6.1NRT,299.45,168.33,D
8.03589,-11.99114,323.11,1.01,1.01,2023-04-10,1427,A,50,6.1NRT,295.83,10.1,D
8.03458,-12.00017,321.93,1.01,1.01,2023-04-10,1427,A,35,6.1NRT,297.08,9.01,D
8.02799,-12.04535,327.47,1.01,1.01,2023-04-10,1427,A,74,6.1NRT,297.74,15.57,D
8.01609,-12.12685,325,1.02,1.01,2023-04-10,1427,A,36,6.1NRT,295.59,10.59,D
8.01476,-12.13594,326.61,1.02,1.01,2023-04-10,1427,A,45,6.1NRT,291.5,12.17,D
8.01211,-12.15411,329.63,1.02,1.01,2023-04-10,1427,A,56,6.1NRT,294.2,17.83,D
7.98405,-12.34577,321.25,1.03,1.01,2023-04-10,1427,A,53,6.1NRT,296.61,9.06,D
7.98271,-12.35493,325.79,1.03,1.01,2023-04-10,1427,A,69,6.1NRT,298.43,14.26,D
7.96649,-12.46543,329.99,1.04,1.02,2023-04-10,1427,A,35,6.1NRT,300.16,17.17,D
7.95287,-12.55811,340.03,1.04,1.02,2023-04-10,1427,A,88,6.1NRT,296.03,36.66,D
8.27272,-10.4099,315.58,1.03,1.01,2023-04-10,1427,A,58,6.1NRT,292.96,5.93,D
8.10737,-11.56166,369.96,1,1,2023-04-10,1427,A,100,6.1NRT,295.14,104.26,D
8.08273,-11.7317,316.26,1,1,2023-04-10,1427,A,34,6.1NRT,284.96,5.39,D
8.08143,-11.74067,316.48,1,1,2023-04-10,1427,A,35,6.1NRT,286.7,5.62,D
8.07883,-11.75859,326.75,1,1,2023-04-10,1427,A,74,6.1NRT,290.1,15.12,D
8.07753,-11.76755,318.77,1,1,2023-04-10,1427,A,26,6.1NRT,288.61,6.59,D
8.07362,-11.79446,316.53,1.01,1,2023-04-10,1427,A,18,6.1NRT,287.24,4.5,D
8.0671,-11.83936,357.56,1.01,1,2023-04-10,1427,A,98,6.1NRT,290.36,69.92,D
8.0658,-11.84836,344.03,1.01,1,2023-04-10,1427,A,91,6.1NRT,289.71,39.43,D
8.05795,-11.90235,326.74,1.01,1,2023-04-10,1427,A,56,6.1NRT,291.73,13.05,D
8.03694,-12.04668,331.2,1.01,1.01,2023-04-10,1427,A,74,6.1NRT,298.37,19.6,D
8.02769,-12.11008,322.29,1.02,1.01,2023-04-10,1427,A,50,6.1NRT,295.95,8.29,D
8.02505,-12.12821,345.33,1.02,1.01,2023-04-10,1427,A,92,6.1NRT,294.63,42.19,D
7.94411,-12.68079,337.67,1.05,1.02,2023-04-10,1427,A,86,6.1NRT,296.8,33.61,D
8.12015,-11.53616,322.42,1,1,2023-04-10,1427,A,41,6.1NRT,293.07,8.97,D
8.09813,-11.68823,359.63,1,1,2023-04-10,1427,A,99,6.1NRT,288.04,74.5,D
8.09684,-11.69718,352.67,1,1,2023-04-10,1427,A,91,6.1NRT,287.64,57.84,D
8.09424,-11.7151,328.62,1,1,2023-04-10,1427,A,74,6.1NRT,287.07,17.56,D
8.09294,-11.72406,333.14,1,1,2023-04-10,1427,A,83,6.1NRT,287.67,23.27,D
8.08254,-11.79579,342.99,1.01,1,2023-04-10,1427,A,85,6.1NRT,290.28,38.23,D
8.08124,-11.80475,341.61,1.01,1,2023-04-10,1427,A,89,6.1NRT,290.21,36.21,D
8.06688,-11.90368,323.75,1.01,1,2023-04-10,1427,A,57,6.1NRT,291.69,10.02,D
8.06557,-11.91269,342.99,1.01,1,2023-04-10,1427,A,90,6.1NRT,296.3,37.35,D
8.03929,-12.09329,324.63,1.02,1.01,2023-04-10,1427,A,44,6.1NRT,300.06,11.22,D
8.13678,-11.48386,338.29,1,1,2023-04-10,1427,A,87,6.1NRT,296.16,30.4,D
8.11352,-11.6448,322.34,1,1,2023-04-10,1427,A,69,6.1NRT,286.06,12.84,D
8.10834,-11.68061,323.59,1,1,2023-04-10,1427,A,44,6.1NRT,288.35,12.45,D
8.10445,-11.70747,352.76,1,1,2023-04-10,1427,A,91,6.1NRT,286.06,58.73,D
8.10315,-11.71643,327.98,1,1,2023-04-10,1427,A,77,6.1NRT,285.45,16.2,D
8.09275,-11.78816,367.12,1,1,2023-04-10,1427,A,94,6.1NRT,292.58,95.97,D
8.09145,-11.79713,393.19,1.01,1,2023-04-10,1427,A,94,6.1NRT,292.9,205.84,D
8.08364,-11.85103,359.41,1.01,1,2023-04-10,1427,A,99,6.1NRT,289.65,74.26,D
8.08233,-11.86002,370.76,1.01,1,2023-04-10,1427,A,100,6.1NRT,291.55,108.11,D
8.07972,-11.878,338.62,1.01,1,2023-04-10,1427,A,87,6.1NRT,294.5,29.57,D
8.05352,-12.05841,325.1,1.01,1.01,2023-04-10,1427,A,69,6.1NRT,295.24,12.77,D
8.01108,-12.3498,335.38,1.03,1.01,2023-04-10,1427,A,84,6.1NRT,299.64,25.82,D
8.0084,-12.36817,331.89,1.03,1.01,2023-04-10,1427,A,68,6.1NRT,298.29,21.04,D
8.00706,-12.37737,330.75,1.03,1.01,2023-04-10,1427,A,36,6.1NRT,295.83,18.59,D
8.00437,-12.39575,392.63,1.03,1.01,2023-04-10,1427,A,94,6.1NRT,297.85,208.95,D
7.999,-12.43254,364.88,1.03,1.02,2023-04-10,1427,A,100,6.1NRT,292.9,93.86,D
8.15308,-11.4473,324.84,1,1,2023-04-10,1427,A,39,6.1NRT,295.7,10.99,D
8.1518,-11.45623,385.76,1,1,2023-04-10,1427,A,94,6.1NRT,300.06,166.54,D
8.15051,-11.46515,341.72,1,1,2023-04-10,1427,A,84,6.1NRT,295.39,33.51,D
8.14792,-11.48301,325.28,1,1,2023-04-10,1427,A,72,6.1NRT,296.68,12.18,D
8.13107,-11.59918,324.24,1,1,2023-04-10,1427,A,55,6.1NRT,294.61,10.79,D
8.11806,-11.68863,317.14,1,1,2023-04-10,1427,A,38,6.1NRT,286.65,7.32,D
8.11415,-11.71549,325.36,1,1,2023-04-10,1427,A,69,6.1NRT,285.66,14.2,D
8.11285,-11.72444,342.58,1,1,2023-04-10,1427,A,90,6.1NRT,288.56,39.19,D
8.11024,-11.74236,333.09,1,1,2023-04-10,1427,A,82,6.1NRT,289.43,24.09,D
8.10893,-11.75132,341.31,1,1,2023-04-10,1427,A,89,6.1NRT,293.08,36.66,D
8.09059,-11.87695,359.65,1.01,1,2023-04-10,1427,A,94,6.1NRT,291.4,74.13,D
8.04815,-12.166,328.17,1.02,1.01,2023-04-10,1427,A,47,6.1NRT,299.16,14.85,D
8.04681,-12.17509,325.89,1.02,1.01,2023-04-10,1427,A,45,6.1NRT,299.26,12.86,D
7.98136,-12.61654,321.68,1.04,1.02,2023-04-10,1427,A,54,6.1NRT,293.74,12.43,D
7.97997,-12.62586,372.26,1.05,1.02,2023-04-10,1427,A,100,6.1NRT,296.78,122.91,D
7.97857,-12.63519,352.99,1.05,1.02,2023-04-10,1427,A,96,6.1NRT,296.43,63.36,D
